temperature,humidity,ph,water availability,season,label
22.42,67.4,6.74,125.71,spring,tomato
23.54,56.75,6.0,162.57,spring,tomato
20.9,66.45,6.84,180.07,spring,tomato
24.27,68.13,6.82,124.82,spring,tomato
17.75,69.0,6.64,152.66,spring,tomato
24.42,66.41,6.5,198.58,spring,tomato
18.63,50.42,6.07,156.99,spring,tomato
17.29,64.13,7.31,145.53,spring,tomato
23.79,64.12,6.82,179.91,spring,tomato
23.45,63.88,5.99,136.8,spring,tomato
18.99,62.59,7.41,193.3,spring,tomato
22.53,51.86,6.77,123.34,spring,tomato
24.84,62.89,6.38,194.17,spring,tomato
20.4,54.32,6.99,126.27,spring,tomato
22.42,55.43,7.42,169.87,spring,tomato
19.52,57.89,6.04,170.75,spring,tomato
24.19,54.12,6.17,174.87,spring,tomato
18.42,57.58,6.46,181.55,spring,tomato
22.74,61.55,6.63,155.62,spring,tomato
22.38,54.63,7.04,162.07,spring,tomato
21.92,54.43,5.74,167.98,spring,tomato
22.01,55.45,6.45,185.47,spring,tomato
24.14,53.61,6.54,189.88,spring,tomato
18.34,57.94,6.59,197.01,spring,tomato
21.81,67.71,5.64,128.02,spring,tomato
24.03,51.49,6.71,148.85,spring,tomato
16.79,53.38,6.68,149.34,spring,tomato
15.43,69.0,7.27,157.75,spring,tomato
22.39,67.16,6.52,194.91,spring,tomato
17.92,54.27,6.03,132.27,spring,tomato
24.04,50.61,6.52,121.58,spring,tomato
22.41,68.53,5.75,177.65,spring,tomato
16.82,66.23,5.57,125.5,spring,tomato
21.11,56.77,6.91,174.04,spring,tomato
15.52,62.46,6.46,192.07,spring,tomato
21.03,53.47,5.94,148.11,spring,tomato
19.37,60.99,7.03,135.15,spring,tomato
21.12,60.25,6.36,157.84,spring,tomato
17.65,51.22,6.83,146.5,spring,tomato
18.85,66.01,6.35,127.32,spring,tomato
17.25,60.33,5.72,154.26,spring,tomato
20.73,63.66,5.64,138.93,spring,tomato
18.7,58.63,7.11,163.91,spring,tomato
21.2,68.71,7.21,159.47,spring,tomato
23.49,54.32,6.63,187.13,spring,tomato
21.48,68.73,6.39,198.37,spring,tomato
16.22,62.31,5.96,130.55,spring,tomato
21.0,64.22,7.03,143.01,spring,tomato
17.76,52.94,5.92,154.3,spring,tomato
16.41,68.42,7.33,184.91,spring,tomato
16.22,69.21,7.11,190.4,spring,tomato
22.8,51.3,6.43,175.42,spring,tomato
19.46,60.37,5.85,146.93,spring,tomato
18.83,54.55,7.36,127.48,spring,tomato
23.36,67.54,7.38,147.81,spring,tomato
21.4,65.94,5.75,153.25,spring,tomato
15.11,62.57,6.53,163.74,spring,tomato
23.36,54.93,5.67,163.3,spring,tomato
22.84,68.0,5.89,169.23,spring,tomato
23.78,59.8,7.09,144.13,spring,tomato
19.46,57.62,5.73,154.26,spring,tomato
21.15,65.02,5.54,141.44,spring,tomato
17.91,67.07,6.37,136.92,spring,tomato
18.5,65.08,7.22,144.85,spring,tomato
21.72,62.02,6.83,161.4,spring,tomato
23.77,65.04,7.18,146.31,spring,tomato
17.69,68.13,7.47,135.75,spring,tomato
20.73,65.51,7.01,139.25,spring,tomato
24.42,67.72,5.53,179.13,spring,tomato
15.28,69.0,6.06,131.87,spring,tomato
18.07,60.67,7.22,184.87,spring,tomato
24.73,53.07,7.36,170.16,spring,tomato
19.91,69.75,5.5,135.76,spring,tomato
20.7,50.69,6.65,168.9,spring,tomato
21.75,56.62,5.92,138.76,spring,tomato
23.99,62.97,7.07,162.94,spring,tomato
17.8,51.23,6.71,160.81,spring,tomato
23.92,52.9,7.43,152.88,spring,tomato
23.34,55.92,6.63,199.32,spring,tomato
24.17,60.61,6.09,153.62,spring,tomato
16.86,66.86,6.23,136.89,spring,tomato
21.05,66.24,6.0,140.25,spring,tomato
21.35,63.25,6.78,157.05,spring,tomato
23.39,58.54,6.47,186.76,spring,tomato
20.55,69.44,7.14,149.78,spring,tomato
22.18,53.34,7.07,147.02,spring,tomato
15.06,64.89,7.48,131.08,spring,tomato
19.18,64.17,5.66,146.94,spring,tomato
23.79,60.57,6.12,185.71,spring,tomato
19.39,62.38,6.33,154.04,spring,tomato
23.68,64.97,6.97,160.12,spring,tomato
23.69,56.64,6.77,152.09,spring,tomato
15.8,59.93,6.51,146.34,spring,tomato
18.71,62.35,6.24,139.84,spring,tomato
17.76,54.42,7.24,170.22,spring,tomato
17.07,63.71,6.77,120.89,spring,tomato
19.16,56.66,5.54,198.17,spring,tomato
17.13,68.43,5.53,128.84,spring,tomato
15.77,53.15,7.17,198.15,spring,tomato
24.69,68.83,5.71,169.87,spring,tomato
15.06,62.94,5.88,162.62,spring,tomato
20.26,53.12,6.9,166.79,spring,tomato
15.14,61.68,5.53,197.51,spring,tomato
23.78,56.02,5.57,192.92,spring,tomato
24.55,60.06,6.11,158.78,spring,tomato
17.23,54.87,6.52,148.72,spring,tomato
24.97,65.27,6.56,120.7,spring,tomato
23.92,65.24,7.37,165.72,spring,tomato
15.09,58.87,6.97,147.32,spring,tomato
18.37,55.46,7.19,165.34,spring,tomato
20.86,58.88,6.88,128.88,spring,tomato
15.02,59.98,6.82,147.3,spring,tomato
19.57,52.09,6.94,168.67,spring,tomato
18.76,55.29,5.6,180.88,spring,tomato
19.06,69.12,6.65,179.2,spring,tomato
21.6,67.77,7.45,130.95,spring,tomato
22.82,67.18,5.96,126.84,spring,tomato
18.72,54.11,6.79,130.16,spring,tomato
15.69,62.96,6.53,156.88,spring,tomato
16.18,50.79,7.44,160.7,spring,tomato
23.26,57.42,7.08,189.04,spring,tomato
16.45,52.82,5.79,188.21,spring,tomato
16.83,51.34,5.86,169.09,spring,tomato
24.39,55.8,6.45,134.66,spring,cabbage
20.47,55.51,6.13,121.96,spring,cabbage
21.17,51.01,6.13,155.94,spring,cabbage
21.06,63.24,6.82,198.23,spring,cabbage
24.83,63.82,6.95,180.96,spring,cabbage
18.09,57.98,6.98,173.65,spring,cabbage
16.01,62.09,6.4,178.71,spring,cabbage
19.62,50.36,6.15,147.34,spring,cabbage
17.54,52.17,7.11,154.42,spring,cabbage
23.32,65.61,6.6,194.92,spring,cabbage
22.7,65.6,7.29,172.92,spring,cabbage
22.35,51.67,7.17,159.89,spring,cabbage
20.78,57.08,5.73,124.17,spring,cabbage
20.11,69.29,7.23,177.5,spring,cabbage
16.54,50.3,6.54,193.51,spring,cabbage
23.75,57.09,6.05,126.27,spring,cabbage
21.48,54.26,6.04,184.29,spring,cabbage
17.01,58.0,6.35,171.22,spring,cabbage
15.56,64.69,6.41,138.1,spring,cabbage
18.68,50.43,7.1,184.76,spring,cabbage
20.39,57.19,7.45,175.31,spring,cabbage
18.22,53.8,7.15,138.73,spring,cabbage
23.58,53.06,6.94,194.94,spring,cabbage
15.19,62.92,5.57,178.98,spring,cabbage
18.53,52.87,7.05,129.58,spring,cabbage
19.47,58.32,5.6,121.34,spring,cabbage
20.17,68.33,6.86,138.96,spring,cabbage
20.28,64.75,5.94,166.23,spring,cabbage
17.88,60.73,6.3,129.86,spring,cabbage
18.02,53.54,6.1,187.99,spring,cabbage
21.24,61.93,7.18,198.25,spring,cabbage
20.12,68.12,7.01,176.22,spring,cabbage
18.77,66.33,6.92,145.36,spring,cabbage
16.25,60.56,6.52,144.4,spring,cabbage
17.28,65.01,6.58,171.75,spring,cabbage
17.08,55.01,5.73,196.45,spring,cabbage
22.32,59.39,5.63,151.85,spring,cabbage
17.25,57.99,7.28,124.73,spring,cabbage
24.71,51.35,6.46,186.37,spring,cabbage
21.14,69.33,6.31,136.61,spring,cabbage
23.9,55.22,6.71,142.85,spring,cabbage
21.4,63.72,6.86,127.37,spring,cabbage
23.73,56.12,7.41,164.76,spring,cabbage
23.73,62.22,7.34,163.33,spring,cabbage
15.3,67.62,6.46,139.03,spring,cabbage
20.01,60.53,6.99,198.4,spring,cabbage
18.45,50.72,7.06,133.08,spring,cabbage
21.6,52.4,5.74,143.16,spring,cabbage
20.75,56.28,7.41,120.21,spring,cabbage
17.36,58.88,7.45,137.5,spring,cabbage
21.51,57.37,5.72,198.08,spring,cabbage
23.24,58.51,6.5,186.28,spring,cabbage
15.45,63.3,7.3,194.91,spring,cabbage
22.26,64.36,6.41,189.54,spring,cabbage
19.66,66.39,6.34,176.39,spring,cabbage
15.83,66.1,5.87,133.48,spring,cabbage
20.65,56.06,5.91,122.63,spring,cabbage
21.03,52.99,6.45,166.61,spring,cabbage
19.94,51.87,7.05,138.17,spring,cabbage
16.66,54.61,6.25,178.47,spring,cabbage
17.25,61.88,6.52,136.34,spring,cabbage
23.69,62.91,6.05,133.74,spring,cabbage
15.9,51.38,5.65,137.63,spring,cabbage
22.54,56.72,5.64,147.33,spring,cabbage
16.71,56.95,6.87,173.89,spring,cabbage
22.39,68.05,6.02,169.75,spring,cabbage
15.73,66.33,7.32,128.12,spring,cabbage
23.04,57.64,5.81,179.24,spring,cabbage
23.45,56.3,6.57,151.29,spring,cabbage
16.59,62.16,6.86,179.35,spring,cabbage
21.95,53.85,7.18,160.15,spring,cabbage
20.01,64.95,6.34,133.79,spring,cabbage
16.67,50.16,7.36,194.02,spring,cabbage
16.75,58.16,6.41,199.63,spring,cabbage
21.25,68.56,5.93,197.07,spring,cabbage
24.57,64.97,6.24,151.33,spring,cabbage
19.78,69.19,6.56,142.67,spring,cabbage
19.33,55.62,6.53,165.9,spring,cabbage
21.63,53.17,7.18,126.21,spring,cabbage
21.93,54.4,6.93,197.81,spring,cabbage
20.17,51.75,7.09,133.2,spring,cabbage
24.29,55.29,6.26,159.17,spring,cabbage
19.72,68.8,6.76,166.61,spring,cabbage
22.83,66.76,6.08,124.54,spring,cabbage
15.1,59.47,5.73,185.57,spring,cabbage
16.31,53.27,6.12,139.59,spring,cabbage
18.48,69.56,5.72,192.21,spring,cabbage
17.27,69.12,6.59,136.42,spring,cabbage
21.19,67.41,5.62,142.12,spring,cabbage
20.23,69.4,7.09,193.35,spring,cabbage
20.89,55.0,6.74,127.11,spring,cabbage
19.61,54.12,5.61,182.17,spring,cabbage
15.41,51.4,7.3,186.18,spring,cabbage
18.03,56.0,6.22,158.49,spring,cabbage
18.82,64.37,6.76,152.64,spring,cabbage
15.62,54.58,6.73,154.9,spring,cabbage
19.96,55.53,5.56,149.46,spring,cabbage
15.07,66.89,6.91,198.87,spring,cabbage
21.66,52.4,6.47,196.05,spring,cabbage
22.07,58.81,6.19,159.04,spring,cabbage
16.31,66.65,7.45,141.97,spring,cabbage
22.45,59.11,6.1,136.23,spring,cabbage
19.23,64.29,5.62,184.16,spring,cabbage
17.15,64.06,5.57,144.36,spring,cabbage
18.5,68.58,5.95,168.82,spring,cabbage
18.6,51.58,6.71,199.46,spring,cabbage
15.98,54.7,7.26,199.78,spring,cabbage
15.76,59.42,7.22,167.13,spring,cabbage
16.76,60.02,6.32,140.01,spring,cabbage
24.51,51.87,5.78,190.09,spring,cabbage
20.76,54.7,6.39,151.26,spring,cabbage
17.64,62.05,5.92,173.25,spring,cabbage
19.64,57.57,7.36,157.44,spring,cabbage
17.87,66.59,6.09,193.0,spring,cabbage
18.07,64.22,7.14,127.38,spring,cabbage
20.74,58.07,6.75,146.61,spring,cabbage
24.53,67.44,6.3,124.27,spring,cabbage
19.64,59.98,5.6,172.45,spring,cabbage
19.06,53.31,7.01,128.79,spring,cabbage
21.14,60.26,7.08,125.73,spring,cabbage
22.13,52.39,7.06,179.77,spring,cabbage
16.05,69.42,5.97,184.19,spring,cabbage
15.18,53.16,6.19,154.35,spring,cabbage
20.04,57.92,7.09,181.79,spring,cabbage
24.08,53.87,6.5,194.99,spring,cabbage
21.01,59.45,6.72,162.24,spring,cabbage
21.6,65.35,7.31,149.71,spring,cabbage
15.46,51.2,5.85,179.01,spring,cabbage
23.21,58.79,6.69,171.15,spring,cabbage
15.5,61.39,5.76,154.94,spring,cabbage
22.47,58.95,5.91,126.21,spring,cabbage
16.96,52.23,6.62,129.69,spring,cabbage
21.2,56.36,6.18,155.53,spring,cabbage
24.9,59.93,6.84,134.86,spring,cabbage
21.83,54.51,6.12,189.88,spring,cabbage
15.37,54.77,5.74,135.44,spring,cabbage
23.69,67.53,6.83,192.84,spring,cabbage
19.9,55.06,6.48,182.56,spring,cabbage
18.15,68.7,7.03,156.34,spring,cabbage
17.35,69.43,6.54,192.6,spring,cabbage
24.28,65.21,5.52,177.76,spring,cabbage
17.75,56.84,6.58,173.66,spring,cabbage
23.47,50.91,5.74,137.67,spring,cabbage
19.67,55.14,6.57,129.01,spring,cabbage
16.23,62.36,5.99,193.39,spring,cabbage
17.77,58.82,6.27,187.75,spring,cabbage
21.25,51.08,6.02,187.6,spring,cabbage
20.82,51.37,5.58,142.3,spring,cabbage
23.54,66.4,5.63,179.3,spring,cabbage
18.96,63.6,5.72,147.26,spring,cabbage
20.49,68.95,5.61,192.81,spring,cabbage
17.86,69.67,5.75,159.02,spring,cabbage
23.56,59.34,5.58,193.62,spring,cabbage
19.49,57.43,7.45,187.48,spring,cabbage
24.57,53.07,6.15,199.45,spring,cabbage
15.89,55.19,6.42,186.97,spring,cabbage
23.79,59.33,6.21,133.56,spring,cabbage
21.11,63.2,6.83,186.8,spring,cabbage
20.32,62.07,6.49,133.72,spring,cabbage
20.35,57.67,6.15,172.24,spring,cabbage
24.03,65.21,6.38,186.37,spring,cabbage
17.89,57.44,7.37,136.86,spring,cabbage
21.21,62.99,7.08,192.32,spring,cabbage
20.87,50.02,6.92,153.02,spring,cabbage
23.99,50.73,7.08,126.95,spring,cabbage
15.49,65.8,7.45,135.78,spring,cabbage
18.61,64.56,6.05,185.1,spring,cabbage
20.23,52.78,6.7,166.28,spring,cabbage
18.43,56.58,7.16,161.02,spring,cabbage
22.57,50.18,6.1,169.41,spring,cabbage
15.73,66.29,6.53,136.0,spring,cabbage
17.78,68.71,5.52,198.66,spring,cabbage
17.1,68.71,5.88,121.43,spring,cabbage
19.33,58.55,6.86,158.11,spring,cabbage
18.9,57.66,5.73,130.97,spring,cabbage
19.67,50.61,5.65,156.54,spring,cabbage
16.29,69.99,5.97,197.44,spring,cabbage
15.58,55.46,7.44,190.93,spring,cabbage
16.66,58.51,7.29,153.57,spring,cabbage
16.86,64.12,5.92,174.92,spring,cabbage
24.05,57.82,5.81,139.29,spring,cabbage
22.76,51.21,6.96,144.13,spring,cabbage
22.56,61.19,5.82,126.1,spring,cabbage
21.42,62.73,6.23,178.91,spring,cabbage
23.4,51.97,6.27,128.88,spring,cabbage
22.54,55.87,6.66,152.13,spring,cabbage
23.34,68.42,7.17,152.41,spring,cabbage
21.08,67.0,6.43,185.2,spring,cabbage
20.2,65.63,6.55,121.4,spring,cabbage
22.11,64.1,5.77,162.69,spring,cabbage
17.84,66.58,5.71,199.99,spring,cabbage
19.62,69.72,6.91,168.16,spring,cabbage
21.07,56.64,6.67,173.82,spring,cabbage
19.56,57.32,5.89,179.1,spring,cabbage
20.11,51.49,6.23,123.56,spring,cabbage
22.07,61.6,6.71,196.47,spring,cabbage
20.46,53.54,6.84,152.6,spring,cabbage
18.96,51.69,6.11,122.96,spring,cabbage
16.43,65.41,5.6,126.87,spring,cabbage
23.26,64.01,6.51,197.25,spring,cabbage
23.43,54.58,7.0,139.31,spring,cabbage
19.53,66.92,6.08,131.71,spring,cabbage
16.88,62.89,7.42,185.21,spring,cabbage
17.42,59.69,7.13,198.46,spring,cabbage
16.65,50.58,6.45,141.65,spring,cabbage
24.36,59.84,5.89,176.67,spring,cabbage
15.88,51.56,6.1,139.6,spring,cabbage
16.74,65.29,5.81,190.18,spring,cabbage
17.54,68.73,5.9,175.16,spring,cabbage
15.48,50.68,5.53,120.15,spring,cabbage
18.68,54.08,7.45,162.9,spring,cabbage
21.47,68.53,6.54,130.65,spring,cabbage
15.33,54.58,6.55,168.77,spring,cabbage
23.68,56.59,6.1,120.3,spring,cabbage
20.22,58.42,6.43,165.17,spring,cabbage
21.24,50.39,6.2,159.04,spring,cabbage
21.02,57.81,7.23,175.78,spring,cabbage
17.92,53.02,5.85,163.91,spring,cabbage
22.83,58.68,7.29,186.5,spring,cabbage
21.94,51.16,7.31,125.0,spring,cabbage
15.7,57.39,7.13,152.18,spring,cabbage
15.36,60.28,6.89,138.82,spring,cabbage
21.58,56.61,7.39,156.4,spring,cabbage
18.46,57.25,7.37,159.78,spring,cabbage
21.0,50.99,7.18,185.43,spring,cabbage
20.22,54.93,7.14,156.3,spring,cabbage
22.56,52.2,6.6,122.01,spring,cabbage
22.27,56.84,7.42,179.47,spring,cabbage
18.44,52.43,5.59,128.45,spring,cabbage
23.84,53.45,5.89,180.53,spring,cabbage
19.21,58.35,5.98,199.08,spring,cabbage
24.76,69.4,5.85,146.01,spring,cabbage
23.17,69.46,6.74,124.77,spring,cabbage
24.44,62.59,5.8,149.84,spring,cabbage
15.21,63.77,6.23,169.19,spring,cabbage
23.7,60.95,7.36,189.16,spring,cabbage
24.19,65.52,5.93,196.1,spring,cabbage
17.22,56.97,5.83,126.47,spring,cabbage
22.97,58.02,6.03,163.87,spring,cabbage
23.26,65.93,6.72,120.51,spring,cabbage
18.19,55.65,5.91,149.26,spring,cabbage
22.63,55.65,7.26,138.44,spring,cabbage
15.46,60.42,6.81,131.0,spring,cabbage
18.21,57.36,6.7,184.79,spring,cabbage
15.87,57.35,7.08,184.46,spring,cabbage
20.68,51.98,5.81,120.09,spring,cabbage
19.24,50.54,6.9,154.82,spring,cabbage
17.78,62.43,6.26,175.23,spring,cabbage
21.68,57.6,7.49,181.62,spring,cabbage
20.4,67.92,7.24,132.46,spring,cabbage
18.9,64.22,6.49,187.65,spring,cauliflower
16.15,68.91,5.95,145.42,spring,cauliflower
17.93,58.92,6.19,146.59,spring,cauliflower
17.73,58.63,6.63,148.42,spring,cauliflower
24.26,59.21,7.27,193.56,spring,cauliflower
21.39,66.57,6.05,155.75,spring,cauliflower
19.71,64.25,6.32,139.63,spring,cauliflower
16.25,54.55,7.07,187.92,spring,cauliflower
17.72,66.45,6.04,150.07,spring,cauliflower
17.43,59.88,6.64,132.66,spring,cauliflower
20.73,65.65,6.03,152.46,spring,cauliflower
24.53,57.12,7.01,132.58,spring,cauliflower
24.59,65.33,6.22,143.94,spring,cauliflower
15.02,55.21,5.5,194.4,spring,cauliflower
22.1,54.72,6.92,150.22,spring,cauliflower
15.47,62.75,6.38,167.78,spring,cauliflower
22.69,53.74,6.9,121.38,spring,cauliflower
23.14,57.41,6.12,152.0,spring,cauliflower
22.58,67.04,5.93,142.0,spring,cauliflower
20.49,68.39,7.48,155.18,spring,cauliflower
17.64,68.98,5.73,151.82,spring,cauliflower
23.23,51.07,6.01,162.65,spring,cauliflower
15.33,66.36,6.72,167.6,spring,cauliflower
23.34,57.13,6.17,194.22,spring,cauliflower
22.8,54.74,5.96,144.91,spring,cauliflower
16.5,58.5,6.79,172.3,spring,cauliflower
22.95,59.65,5.52,137.39,spring,cauliflower
21.4,54.43,6.38,158.36,spring,cauliflower
20.19,68.07,6.28,147.45,spring,cauliflower
21.41,69.38,5.9,172.38,spring,cauliflower
18.55,60.11,6.06,167.38,spring,cauliflower
16.49,62.81,7.0,184.92,spring,cauliflower
24.66,50.05,6.2,166.24,spring,cauliflower
21.77,56.1,6.74,136.82,spring,cauliflower
19.43,64.47,6.19,153.14,spring,cauliflower
23.0,58.35,5.86,165.81,spring,cauliflower
23.4,63.7,5.82,187.9,spring,cauliflower
21.94,51.47,5.64,177.53,spring,cauliflower
20.29,69.25,6.14,134.62,spring,cauliflower
20.18,63.07,7.08,157.84,spring,cauliflower
21.56,66.57,6.94,148.21,spring,cauliflower
19.15,50.31,6.83,123.0,spring,cauliflower
22.73,60.69,7.29,151.43,spring,cauliflower
17.57,62.13,5.5,193.48,spring,cauliflower
19.87,62.64,5.89,193.12,spring,cauliflower
21.72,54.37,5.75,167.97,spring,cauliflower
16.4,62.26,5.56,150.15,spring,cauliflower
24.3,58.25,6.58,150.15,spring,cauliflower
19.0,57.88,6.08,191.85,spring,cauliflower
18.89,62.96,6.76,173.9,spring,cauliflower
19.42,52.06,6.79,132.56,spring,cauliflower
18.06,57.01,7.21,165.88,spring,cauliflower
19.57,52.27,7.06,166.49,spring,cauliflower
20.01,60.7,6.88,152.48,spring,cauliflower
24.5,63.5,7.1,192.86,spring,cauliflower
22.39,60.97,6.84,146.64,spring,cauliflower
19.01,50.26,6.32,177.42,spring,cauliflower
24.36,57.48,6.23,163.7,spring,cauliflower
20.13,52.34,6.38,152.04,spring,cauliflower
17.49,65.26,6.29,157.59,spring,cauliflower
24.97,66.48,6.62,137.5,spring,cauliflower
24.03,60.37,7.21,148.25,spring,cauliflower
21.31,65.21,6.38,149.38,spring,cauliflower
22.42,55.68,7.27,129.02,spring,cauliflower
18.18,59.19,6.68,178.19,spring,cauliflower
21.0,66.12,7.39,130.42,spring,cauliflower
22.25,57.96,5.66,156.16,spring,cauliflower
15.91,69.78,6.2,147.87,spring,cauliflower
19.9,63.85,6.73,146.0,spring,cauliflower
21.63,63.0,7.21,159.35,spring,cauliflower
17.35,56.59,5.59,184.53,spring,cauliflower
19.96,50.82,6.26,166.15,spring,cauliflower
24.95,52.98,6.42,190.14,spring,cauliflower
22.06,60.35,7.24,178.4,spring,cauliflower
23.58,50.64,5.94,169.28,spring,cauliflower
15.38,69.32,6.02,121.43,spring,cauliflower
24.06,50.74,5.78,127.66,spring,cauliflower
21.86,58.29,7.29,164.41,spring,cauliflower
24.44,58.38,5.74,176.06,spring,cauliflower
15.6,51.81,7.38,125.31,spring,cauliflower
23.07,50.11,6.6,172.2,spring,cauliflower
18.57,57.63,5.68,189.39,spring,cauliflower
18.93,61.64,6.82,198.69,spring,cauliflower
23.12,59.63,7.36,149.64,spring,cauliflower
18.36,61.96,5.64,166.53,spring,cauliflower
24.72,67.07,6.21,178.62,spring,cauliflower
22.06,69.86,6.62,158.16,spring,cauliflower
19.51,67.69,5.6,180.2,spring,cauliflower
18.84,50.53,5.54,183.38,spring,cauliflower
16.57,64.76,7.14,155.68,spring,cauliflower
23.19,55.08,6.05,132.42,spring,cauliflower
24.04,68.51,6.47,168.57,spring,cauliflower
16.44,57.78,7.4,126.41,spring,cauliflower
22.42,64.45,6.52,125.12,spring,cauliflower
23.63,61.25,7.04,191.9,spring,cauliflower
18.79,55.87,6.87,197.23,spring,cauliflower
16.47,67.27,6.01,148.03,spring,cauliflower
23.96,63.81,6.68,150.63,spring,cauliflower
23.69,57.57,6.35,158.79,spring,cauliflower
16.77,61.87,5.85,187.92,spring,cauliflower
15.54,59.24,6.57,176.6,spring,cauliflower
21.74,69.02,5.82,145.04,spring,cauliflower
24.51,59.77,6.8,167.63,spring,cauliflower
18.62,64.13,5.51,149.1,spring,cauliflower
21.69,51.88,5.53,190.98,spring,cauliflower
24.37,67.55,7.36,152.08,spring,cauliflower
21.77,63.79,6.62,181.23,spring,cauliflower
19.45,66.9,5.58,177.63,spring,cauliflower
24.51,65.83,6.18,155.22,spring,cauliflower
20.36,53.0,5.96,192.02,spring,cauliflower
23.97,50.6,7.21,132.73,spring,cauliflower
16.96,50.12,6.25,129.15,spring,cauliflower
20.32,68.25,6.46,179.58,spring,cauliflower
20.58,57.13,6.88,129.2,spring,cauliflower
22.53,53.34,6.09,175.25,spring,cauliflower
17.15,51.0,6.33,166.56,spring,cauliflower
15.05,55.17,6.29,132.13,spring,cauliflower
19.35,59.42,6.09,158.36,spring,cauliflower
19.72,57.17,7.34,191.41,spring,cauliflower
20.97,61.03,6.22,151.75,spring,cauliflower
22.14,60.55,5.51,178.57,spring,cauliflower
24.18,65.37,7.1,174.02,spring,cauliflower
20.02,65.95,6.95,140.88,spring,cauliflower
20.13,59.53,6.21,177.64,spring,cauliflower
15.71,62.52,6.84,174.57,spring,cauliflower
18.28,61.91,7.03,187.05,spring,cauliflower
24.35,65.27,6.13,157.01,spring,cauliflower
22.2,64.57,7.0,129.03,spring,cauliflower
21.29,51.66,5.65,158.85,spring,cauliflower
15.5,57.93,7.41,183.12,spring,cauliflower
19.63,66.49,6.31,154.67,spring,cauliflower
21.23,69.03,6.06,127.41,spring,cauliflower
20.55,68.98,7.42,145.09,spring,cauliflower
23.0,51.18,6.61,139.82,spring,cauliflower
23.17,68.82,5.55,156.76,spring,cauliflower
21.11,61.52,6.09,156.78,spring,cauliflower
15.25,64.75,5.84,170.87,spring,cauliflower
15.81,51.59,7.42,190.17,spring,cauliflower
22.78,60.19,6.63,147.51,spring,cauliflower
21.55,69.32,7.36,176.5,spring,cauliflower
16.27,53.09,6.37,123.5,spring,cauliflower
22.04,68.26,7.05,196.79,spring,cauliflower
24.76,62.55,7.49,193.79,spring,cauliflower
16.43,67.5,6.36,146.31,spring,cauliflower
18.39,59.23,5.8,123.76,spring,cauliflower
17.56,60.24,6.61,130.83,spring,cauliflower
20.55,68.79,6.16,143.84,spring,cauliflower
22.76,52.42,6.43,143.62,spring,cauliflower
23.33,60.57,6.65,189.05,spring,cauliflower
19.79,64.65,6.09,140.92,spring,cauliflower
15.88,57.94,6.53,198.35,spring,cauliflower
24.57,68.48,5.5,172.65,spring,cauliflower
18.82,68.54,7.08,132.19,spring,cauliflower
15.48,66.58,6.29,178.84,spring,cauliflower
21.87,65.19,7.41,173.85,spring,cauliflower
24.77,58.87,6.27,142.23,spring,cauliflower
15.3,63.16,7.17,193.44,spring,cauliflower
20.38,61.05,7.28,130.74,spring,cauliflower
19.16,55.09,6.91,143.89,spring,cauliflower
21.63,51.27,6.97,172.17,spring,cauliflower
23.86,63.1,6.29,163.81,spring,cauliflower
24.61,64.07,6.26,132.11,spring,cauliflower
17.45,58.9,6.11,132.9,spring,cauliflower
17.69,50.87,5.73,197.51,spring,cauliflower
22.16,61.58,7.36,198.53,spring,cauliflower
24.58,68.16,6.55,175.31,spring,cauliflower
15.54,51.82,6.43,156.4,spring,cauliflower
16.81,51.82,6.67,181.75,spring,cauliflower
19.47,64.98,5.64,160.73,spring,cauliflower
17.06,58.68,7.21,150.61,spring,cauliflower
15.95,62.01,6.73,127.3,spring,cauliflower
22.59,61.01,7.23,174.45,spring,cauliflower
17.93,65.98,5.56,149.8,spring,cauliflower
16.33,67.29,6.42,183.67,spring,cauliflower
21.33,60.51,6.91,143.24,spring,cauliflower
24.15,63.66,5.68,139.33,spring,cauliflower
19.07,64.28,6.87,189.2,spring,cauliflower
24.6,67.63,6.5,163.81,spring,cauliflower
20.57,66.25,7.38,160.4,spring,cauliflower
18.23,62.36,6.93,187.53,spring,cauliflower
24.95,55.59,6.07,184.57,spring,cauliflower
17.98,61.22,5.86,138.39,spring,cauliflower
17.52,62.05,5.64,139.01,spring,cauliflower
20.26,66.74,5.57,142.78,spring,cauliflower
19.09,66.6,6.82,128.33,spring,cauliflower
16.38,60.35,6.22,128.41,spring,cauliflower
23.93,62.0,5.84,124.54,spring,cauliflower
15.58,69.4,7.19,166.58,spring,cauliflower
21.8,62.85,7.42,176.58,spring,cauliflower
19.34,53.95,5.89,142.35,spring,cauliflower
20.17,61.26,6.36,177.91,spring,cauliflower
24.22,64.83,6.88,138.65,spring,cauliflower
23.31,65.99,6.64,123.54,spring,cauliflower
20.29,59.63,6.84,170.86,spring,cauliflower
24.99,53.04,6.36,183.8,spring,cauliflower
15.55,57.73,6.32,168.85,spring,cauliflower
16.36,61.32,5.93,154.96,spring,cauliflower
15.68,56.09,6.44,171.44,spring,cauliflower
18.38,63.11,7.31,153.08,spring,cauliflower
17.57,62.88,5.69,156.13,spring,cauliflower
24.62,58.89,6.82,160.33,spring,cauliflower
22.48,50.89,6.45,158.95,spring,cauliflower
20.46,52.67,6.7,190.93,spring,cauliflower
22.48,55.05,5.65,153.06,spring,cauliflower
24.15,53.65,5.64,131.03,spring,cauliflower
19.76,61.46,6.48,163.51,spring,cauliflower
